gameid,season,homeOrAway,teamSkaterStatsgoals,teamSkaterStatspim,teamSkaterStatsshots,teamSkaterStatspowerPlayPercentage,teamSkaterStatspowerPlayGoals,teamSkaterStatspowerPlayOpportunities,teamSkaterStatsfaceOffWinPercentage,teamSkaterStatsblocked,teamSkaterStatstakeaways,teamSkaterStatsgiveaways,teamSkaterStatshits,teamid
269,2019,H,2,8,33,0,0,5,57,8,5,12,21,24
270,2015,A,3,14,29,33,2,6,56,16,2,9,32,30
270,2016,A,4,4,32,0,0,3,54,11,4,6,11,16
270,2017,A,3,10,29,33,1,3,44,16,2,5,24,15
270,2018,A,2,10,29,0,0,3,41,18,6,5,28,8
270,2019,A,3,6,35,0,0,2,54,16,13,8,18,53
270,2015,H,4,14,29,33,2,6,44,15,5,8,32,5
270,2016,H,3,6,27,50,1,2,46,20,3,2,13,23
270,2017,H,6,6,31,20,1,5,56,19,9,13,18,18
270,2018,H,6,10,43,0,0,3,59,14,13,17,24,22
270,2019,H,3,4,34,0,0,3,46,10,7,8,25,15
271,2015,A,1,8,20,0,0,2,46,16,1,5,6,19
271,2016,A,3,6,23,67,2,3,52,14,5,8,17,29
271,2017,A,0,2,30,0,0,2,60,8,1,3,8,4
271,2018,A,5,4,35,50,3,6,48,15,1,8,8,10
271,2019,A,2,13,29,0,0,3,54,19,9,10,30,9
271,2015,H,3,4,38,0,0,4,55,14,9,4,19,29
271,2016,H,2,10,21,100,1,1,48,16,6,12,20,15
271,2017,H,3,4,20,0,0,1,40,16,4,2,11,30
271,2018,H,1,12,23,0,0,2,52,15,3,12,12,26
271,2019,H,8,13,43,33,1,3,46,13,10,16,17,12
272,2015,A,1,10,35,0,0,4,55,12,5,6,37,21
272,2016,A,2,6,30,25,1,4,51,8,7,7,26,13
272,2017,A,1,8,34,0,0,5,48,7,2,11,20,53
272,2018,A,4,10,34,0,0,3,56,15,11,8,20,18
272,2019,A,4,8,29,50,2,4,53,14,9,10,27,13
272,2015,H,5,8,30,80,4,5,45,14,6,7,31,10
272,2016,H,2,8,35,0,0,3,49,21,14,12,25,3
272,2017,H,4,12,30,0,0,3,52,16,14,13,11,52
272,2018,H,5,6,37,20,1,5,44,15,10,12,10,28
272,2019,H,4,12,38,50,1,2,47,6,12,11,20,6
273,2015,A,2,19,40,0,0,5,51,8,7,11,14,24
273,2016,A,1,18,29,0,0,3,39,18,7,11,51,52
273,2017,A,2,8,24,0,0,4,64,10,6,10,24,54
273,2018,A,0,4,28,0,0,1,44,15,6,2,22,19
273,2019,A,2,4,35,0,0,3,46,23,2,10,28,29
273,2015,H,3,17,21,17,1,6,49,23,8,18,21,18
273,2016,H,3,10,40,29,2,7,61,10,11,9,32,12
273,2017,H,8,10,32,100,3,3,37,11,10,13,25,22
273,2018,H,1,2,19,50,1,2,56,12,4,7,21,16
273,2019,H,2,6,32,0,0,2,55,10,7,19,21,8
274,2015,A,2,8,20,33,1,3,48,12,11,8,14,1
274,2016,A,3,4,26,0,0,2,57,9,6,8,24,20
274,2017,A,3,15,27,67,2,3,51,10,2,10,20,23
274,2018,A,1,6,28,0,0,3,50,17,7,11,13,15
274,2019,A,2,4,32,33,1,3,51,15,8,18,37,5
274,2015,H,3,6,30,0,0,4,52,14,12,15,16,20
274,2016,H,2,4,23,0,0,2,43,16,4,10,17,17
274,2017,H,2,11,32,20,1,5,49,7,1,11,19,26
274,2018,H,3,6,24,33,1,3,50,14,6,11,15,52
274,2019,H,3,6,27,0,0,2,49,18,10,22,29,3
275,2015,A,1,17,30,20,1,5,39,13,3,8,16,23
275,2016,A,3,19,29,67,2,3,38,18,0,4,27,26
275,2017,A,2,67,28,20,1,5,42,8,1,8,13,20
275,2018,A,3,8,23,67,2,3,41,20,8,2,15,6
275,2019,A,2,6,22,33,1,3,39,17,12,8,10,53
275,2015,H,4,19,34,25,1,4,61,12,9,13,30,52
275,2016,H,2,11,30,14,1,7,62,9,0,6,28,24
275,2017,H,8,64,27,67,4,6,58,16,7,5,11,17
275,2018,H,6,8,25,100,3,3,59,18,9,6,22,21
275,2019,H,2,6,35,0,0,3,61,5,8,13,22,19
276,2015,A,2,4,27,17,1,6,48,9,4,4,19,15
276,2016,A,2,14,31,0,0,2,59,15,5,5,28,20
276,2017,A,3,10,28,0,0,3,49,10,7,11,23,3
276,2018,A,0,12,29,0,0,4,59,17,14,6,22,24
276,2019,A,4,4,25,33,1,3,43,17,3,13,18,21
276,2015,H,1,12,26,0,0,2,52,9,7,8,20,17
276,2016,H,4,6,32,50,3,6,41,13,10,9,19,7
276,2017,H,6,6,43,20,1,5,51,14,10,13,25,16
276,2018,H,5,8,25,17,1,6,41,33,21,12,29,54
276,2019,H,0,6,40,0,0,2,57,11,10,12,21,52
277,2015,A,4,6,27,50,1,2,47,15,7,11,15,16
277,2016,A,5,8,36,0,0,1,52,16,10,3,35,3
277,2017,A,2,0,42,0,0,2,51,11,10,15,33,6
277,2018,A,5,10,41,50,2,4,48,14,3,11,25,3
277,2019,A,3,6,37,50,1,2,49,13,4,1,18,18
277,2015,H,3,4,37,0,0,3,53,9,10,13,16,22
277,2016,H,2,6,31,0,0,2,48,6,8,6,25,5
277,2017,H,4,4,27,0,0,0,49,12,12,9,31,24
277,2018,H,7,8,24,40,2,5,52,14,1,11,22,2
277,2019,H,5,4,26,100,3,3,51,17,4,6,27,23
278,2015,A,2,19,26,0,0,3,54,10,6,16,23,30
278,2016,A,3,2,27,0,0,1,47,28,5,4,15,21
278,2017,A,0,4,42,0,0,3,45,19,5,19,22,1
278,2018,A,3,20,27,0,0,2,45,14,8,9,32,1
278,2019,A,4,13,36,25,1,4,58,15,5,16,25,17
278,2015,H,4,29,38,25,1,4,46,16,5,11,29,6
278,2016,H,2,2,42,0,0,1,53,14,9,10,9,29
278,2017,H,1,6,25,0,0,2,55,15,9,17,29,10
278,2018,H,0,16,29,0,0,4,55,14,4,8,27,4
278,2019,H,3,17,27,0,0,2,42,15,6,10,17,24
279,2015,A,1,4,21,0,0,4,50,22,6,6,26,28
279,2016,A,1,22,25,0,0,3,50,7,6,5,22,14
279,2017,A,4,6,32,33,1,3,52,12,7,12,16,12
279,2018,A,4,12,26,57,4,7,54,14,3,6,32,14
279,2019,A,1,14,28,0,0,3,63,12,5,4,23,30
279,2015,H,0,8,34,0,0,2,50,15,7,11,28,4
279,2016,H,3,21,30,25,1,4,50,7,7,10,15,18
279,2017,H,6,6,36,33,1,3,48,17,10,20,20,2
279,2018,H,3,18,31,50,2,4,46,13,11,4,24,5
279,2019,H,3,6,35,0,0,2,37,16,3,16,20,26
280,2015,A,3,10,31,20,1,5,46,19,7,4,36,21
280,2016,A,2,9,29,33,1,3,54,21,1,4,9,30
280,2017,A,5,22,32,40,2,5,55,20,3,7,19,53
280,2018,A,3,2,43,50,2,4,55,6,5,6,12,13
280,2019,A,3,23,24,0,0,2,49,18,10,12,32,22
280,2015,H,4,12,30,25,1,4,54,16,11,6,19,5
280,2016,H,3,11,32,0,0,2,46,17,8,8,22,25
280,2017,H,4,24,37,0,0,4,45,11,3,14,36,8
280,2018,H,7,8,37,0,0,1,45,15,14,4,15,29
280,2019,H,6,11,25,0,0,3,51,15,8,10,21,28
281,2015,A,3,0,31,0,0,2,60,19,5,8,10,25
281,2016,A,0,8,31,0,0,2,52,9,8,8,11,16
281,2017,A,3,6,29,0,0,2,48,14,3,13,20,5
281,2018,A,1,15,35,0,0,2,47,10,6,18,30,17
281,2019,A,4,6,25,0,0,1,60,9,8,1,19,9
281,2015,H,2,4,35,0,0,0,40,17,10,13,19,15
281,2016,H,5,4,27,50,2,4,48,21,4,8,19,22
281,2017,H,1,4,22,0,0,3,52,13,11,15,23,9
281,2018,H,2,9,36,20,1,5,53,20,6,22,12,9
281,2019,H,2,2,23,0,0,3,40,7,11,10,8,1
282,2015,A,3,10,20,50,1,2,53,21,4,14,26,53
282,2016,A,0,10,26,0,0,3,52,27,7,14,17,1
282,2017,A,1,13,28,0,0,3,68,12,7,5,19,25
282,2018,A,2,4,27,17,1,6,42,11,4,3,14,23
282,2019,A,4,6,27,0,0,2,46,8,7,22,22,10
282,2015,H,2,4,33,0,0,5,47,12,3,13,26,8
282,2016,H,4,6,42,20,1,5,48,17,12,11,13,28
282,2017,H,6,11,28,25,1,4,32,16,6,13,20,14
282,2018,H,6,12,29,100,2,2,58,8,8,6,15,30
282,2019,H,5,4,30,67,2,3,55,22,9,30,40,2
283,2015,A,0,32,25,0,0,3,45,19,5,5,34,29
283,2016,A,4,6,28,0,0,2,54,13,10,8,15,19
283,2017,A,4,10,30,0,0,3,49,14,7,0,13,18
283,2018,A,3,2,22,0,0,2,49,15,10,9,22,8
283,2019,A,1,8,36,0,0,3,49,17,6,9,22,15
283,2015,H,3,17,29,20,1,5,55,17,5,11,34,9
283,2016,H,2,4,41,33,1,3,46,11,2,11,21,6
283,2017,H,6,6,36,40,2,5,51,9,6,4,16,30
283,2018,H,2,4,45,100,1,1,51,20,7,10,21,20
283,2019,H,1,6,31,25,1,4,51,12,7,12,18,4
284,2015,A,1,10,21,0,0,2,55,16,8,5,33,3
284,2016,A,2,6,29,100,1,1,50,15,20,11,30,12
284,2017,A,2,25,32,20,1,5,46,7,8,10,20,4
284,2018,A,1,4,46,0,0,5,61,9,3,11,19,18
284,2019,A,3,8,32,33,1,3,47,13,11,15,9,25
284,2015,H,2,10,28,0,0,2,45,16,10,10,21,14
284,2016,H,1,2,26,0,0,3,50,18,30,17,30,10
284,2017,H,2,12,33,14,1,7,54,15,8,13,21,52
284,2018,H,2,10,23,0,0,2,39,19,6,17,24,53
284,2019,H,1,6,25,25,1,4,53,12,15,19,13,20
285,2015,A,3,11,41,33,1,3,50,9,9,6,39,24
285,2016,A,4,25,23,25,1,4,45,27,6,13,33,9
285,2017,A,2,20,30,20,1,5,64,18,8,4,26,15
285,2018,A,5,12,34,0,0,3,62,10,9,6,19,10
285,2019,A,5,6,26,0,0,1,47,11,9,3,28,16
285,2015,H,1,11,25,0,0,3,50,8,3,9,22,13
285,2016,H,3,17,39,29,2,7,55,13,12,10,26,8
285,2017,H,6,18,28,33,2,6,36,19,9,7,16,21
285,2018,H,3,12,45,33,1,3,38,20,12,8,32,28
285,2019,H,3,4,42,50,1,2,53,9,16,8,36,54
286,2015,A,2,7,34,0,0,4,62,10,6,4,23,7
286,2016,A,3,10,28,100,2,2,52,12,0,3,17,4
286,2017,A,4,15,39,25,1,4,47,13,8,5,24,19
286,2018,A,0,33,23,0,0,2,38,16,4,18,23,6
286,2019,A,5,8,29,67,2,3,62,5,3,13,11,12
286,2015,H,2,8,29,67,2,3,38,11,5,4,30,19
286,2016,H,1,6,39,0,0,4,48,4,4,12,19,13
286,2017,H,1,27,30,33,1,3,53,14,7,15,32,22
286,2018,H,1,19,37,0,0,4,62,12,9,15,33,25
286,2019,H,4,28,33,0,0,3,38,11,3,6,29,7
287,2015,A,1,8,25,25,1,4,41,15,13,8,31,10
287,2016,A,2,4,35,20,1,5,47,14,0,8,28,2
287,2017,A,5,4,30,0,0,0,49,18,8,9,17,54
287,2018,A,1,2,32,33,1,3,41,14,5,9,17,7
287,2019,A,3,55,23,0,0,4,43,13,3,2,22,3
287,2015,H,1,12,34,0,0,2,59,11,11,7,27,12
287,2016,H,2,10,41,50,1,2,54,11,0,10,21,24
287,2017,H,2,0,21,0,0,2,51,11,3,11,25,23
287,2018,H,1,6,26,0,0,1,59,12,11,7,21,52
287,2019,H,9,37,45,63,5,8,57,10,8,5,18,14
288,2015,A,0,2,39,0,0,3,55,8,4,0,27,18
288,2016,A,1,6,24,0,0,2,58,12,3,9,8,17
288,2017,A,2,12,30,0,0,3,52,14,5,11,34,6
288,2018,A,1,6,32,0,0,1,46,14,10,7,29,26
288,2019,A,4,6,30,0,0,0,42,15,11,12,18,52
288,2015,H,4,6,18,0,0,1,46,26,3,5,22,29
288,2016,H,1,4,33,0,0,3,42,10,2,13,34,7
288,2017,H,1,10,28,25,1,4,48,16,2,18,42,26
288,2018,H,1,2,35,0,0,3,54,12,6,8,17,16
288,2019,H,3,0,37,33,1,3,58,10,16,16,16,13
289,2015,A,2,10,37,0,0,4,51,6,1,4,27,26
289,2016,A,4,8,31,33,1,3,47,10,4,5,9,10
289,2017,A,2,4,28,0,0,1,49,18,20,14,22,13
289,2018,A,3,4,29,33,1,3,48,18,4,2,17,15
289,2019,A,2,6,29,0,0,3,40,6,2,3,13,53
289,2015,H,3,8,29,20,1,5,49,13,4,7,23,17
289,2016,H,4,8,30,33,1,3,53,9,4,7,19,1
289,2017,H,0,2,35,0,0,2,52,12,23,20,19,28
289,2018,H,2,6,26,0,0,2,52,17,6,8,11,21
289,2019,H,3,6,34,33,1,3,60,15,6,7,11,30
290,2015,A,5,8,28,0,0,1,45,19,16,11,18,8
290,2016,A,6,8,38,0,0,3,53,14,7,20,21,5
290,2017,A,0,6,36,0,0,3,41,11,8,6,20,3
290,2018,A,4,8,35,0,0,4,51,18,16,6,21,19
290,2019,A,2,17,33,0,0,5,51,11,4,8,14,21
290,2015,H,3,4,36,0,0,3,55,10,17,15,42,2
290,2016,H,1,9,17,33,1,3,48,19,7,16,23,3
290,2017,H,2,6,42,33,1,3,59,15,13,10,24,29
290,2018,H,1,10,33,0,0,3,49,11,16,8,28,54
290,2019,H,6,15,28,67,4,6,49,16,8,15,24,22
291,2015,A,1,4,19,33,1,3,51,16,5,8,5,16
291,2016,A,3,10,21,20,1,5,48,11,11,11,21,19
291,2017,A,1,10,20,0,0,2,53,6,2,11,15,7
291,2018,A,2,2,35,0,0,2,48,18,5,12,11,10
291,2019,A,4,11,29,0,0,2,60,20,7,2,15,25
291,2015,H,2,6,37,0,0,2,49,18,10,9,18,20
291,2016,H,4,12,25,25,1,4,52,8,6,9,16,15
291,2017,H,3,4,33,0,0,5,47,11,6,16,12,17
291,2018,H,1,4,39,0,0,1,53,19,4,18,16,24
291,2019,H,2,9,34,0,0,3,40,9,5,8,19,23
292,2015,A,1,12,20,25,1,4,51,19,3,8,27,1
292,2016,A,2,8,20,33,1,3,48,18,5,1,13,20
292,2017,A,5,8,31,60,3,5,58,16,7,11,27,20
292,2018,A,3,4,30,0,0,2,56,16,4,10,21,17
292,2019,A,5,13,35,33,1,3,49,11,4,14,18,28
292,2015,H,5,8,27,17,1,6,49,13,6,13,29,22
292,2016,H,0,6,34,0,0,4,52,12,5,7,17,29
292,2017,H,4,12,39,33,1,3,42,17,9,11,21,4
292,2018,H,2,8,40,0,0,0,44,13,11,6,15,1
292,2019,H,3,11,32,25,1,4,51,15,7,22,18,24
293,2015,A,0,2,22,0,0,1,45,15,8,16,29,10
293,2016,A,1,6,16,50,1,2,34,10,6,1,18,52
293,2017,A,3,10,28,33,1,3,57,16,3,10,30,53
293,2018,A,6,12,26,75,3,4,47,20,3,5,27,14
293,2019,A,2,6,21,0,0,1,41,18,1,8,18,17
293,2015,H,2,2,37,0,0,1,55,20,6,10,23,6
293,2016,H,3,4,26,33,1,3,66,14,11,6,17,30
293,2017,H,2,6,32,0,0,5,43,15,12,13,26,9
293,2018,H,5,10,45,60,3,5,53,19,8,14,26,4
293,2019,H,3,2,31,0,0,3,59,9,3,13,14,26
294,2015,A,0,33,36,0,0,4,40,12,4,10,26,4
294,2016,A,2,14,31,0,0,4,51,21,6,6,24,4
294,2017,A,3,38,30,33,1,3,46,9,4,6,17,22
294,2018,A,3,6,29,0,0,1,40,12,3,1,17,7
294,2019,A,4,4,34,0,0,2,37,22,7,8,35,6
294,2015,H,4,35,31,0,0,3,60,29,7,17,25,9
294,2016,H,4,8,29,14,1,7,49,13,6,12,19,14
294,2017,H,6,32,21,17,1,6,54,19,6,9,18,25
294,2018,H,2,2,39,33,1,3,60,12,8,4,20,30
294,2019,H,2,4,31,0,0,2,63,10,7,13,24,10
295,2015,A,0,14,30,0,0,1,58,15,2,2,33,24
295,2016,A,2,8,35,0,0,2,52,20,5,11,19,25
295,2017,A,2,0,36,0,0,2,42,13,8,7,12,1
295,2018,A,4,8,35,25,1,4,45,6,5,2,31,5
295,2019,A,1,6,39,0,0,3,48,8,12,5,23,5
295,2015,H,5,8,24,50,2,4,42,9,6,9,21,14
295,2016,H,5,4,21,25,1,4,48,11,8,9,19,18
295,2017,H,5,4,34,0,0,0,59,15,4,10,25,52
295,2018,H,6,10,25,0,0,3,55,16,8,6,16,9
295,2019,H,2,8,21,0,0,2,52,20,7,9,33,1
296,2015,A,5,14,31,50,1,2,43,12,6,3,28,3
296,2016,A,6,8,41,33,2,6,44,12,6,0,25,22
296,2017,A,0,2,24,0,0,2,49,8,0,2,22,13
296,2018,A,2,6,41,33,1,3,65,13,4,19,21,13
296,2019,A,5,2,40,0,0,1,59,14,6,9,24,8
296,2015,H,4,6,43,33,2,6,57,8,4,11,22,13
296,2016,H,3,16,28,0,0,2,57,17,10,8,17,21
296,2017,H,4,6,20,0,0,0,51,10,5,10,28,26
296,2018,H,4,8,24,50,1,2,35,21,10,20,30,3
296,2019,H,2,2,28,100,1,1,41,23,6,15,26,15
297,2015,A,3,12,29,0,0,4,42,22,4,2,21,28
297,2016,A,4,4,27,0,0,2,57,11,2,5,23,23
297,2017,A,3,4,33,0,0,4,50,14,4,6,10,12
297,2018,A,4,6,24,20,1,5,46,19,6,9,30,29
297,2019,A,2,6,27,33,1,3,46,11,4,13,18,19
297,2015,H,1,8,39,17,1,6,58,8,8,3,23,5
297,2016,H,1,4,36,0,0,2,44,8,3,11,27,53
297,2017,H,1,8,25,0,0,2,50,15,10,4,30,7
297,2018,H,1,10,31,0,0,3,54,9,8,16,34,12
297,2019,H,3,6,39,33,1,3,54,18,11,5,16,29
298,2015,A,3,25,27,100,1,1,35,16,7,8,21,21
298,2016,A,2,4,24,0,0,2,53,17,2,12,35,2
298,2017,A,6,13,31,0,0,3,54,19,3,14,27,10
298,2018,A,3,8,31,33,1,3,44,16,4,5,18,8
298,2019,A,1,6,27,0,0,5,57,15,2,5,21,4
298,2015,H,7,19,32,25,1,4,65,7,7,7,19,15
298,2016,H,4,4,28,0,0,2,47,19,2,9,30,26
298,2017,H,0,17,33,0,0,1,46,15,7,15,36,8
298,2018,H,2,6,38,25,1,4,57,15,7,5,22,23
298,2019,H,2,10,19,33,1,3,43,12,5,8,32,9
299,2015,A,2,12,29,33,2,6,55,13,5,9,21,53
299,2016,A,1,10,34,0,0,2,44,6,5,15,13,16
299,2017,A,5,2,32,50,1,2,43,17,11,3,23,2
299,2018,A,3,10,28,0,0,3,48,16,3,4,14,26
299,2019,A,4,8,28,0,0,2,55,12,5,4,11,12
299,2015,H,3,14,23,0,0,5,45,10,10,14,28,52
299,2016,H,2,6,35,25,1,4,56,17,7,19,34,28
299,2017,H,3,4,39,0,0,1,57,15,2,9,24,14
299,2018,H,5,8,43,50,2,4,52,9,7,4,12,18
299,2019,H,3,6,35,0,0,3,46,10,6,1,10,30
300,2015,A,4,4,32,50,1,2,50,16,6,3,11,17
300,2016,A,1,4,32,0,0,3,53,12,5,12,19,12
300,2017,A,2,8,38,40,2,5,42,15,6,9,14,16
300,2018,A,2,8,23,0,0,2,34,15,4,10,23,6
300,2019,A,4,4,27,25,1,4,58,15,10,3,13,52
300,2015,H,3,4,33,0,0,2,50,17,12,7,22,19
300,2016,H,2,6,22,0,0,2,47,20,10,23,28,8
300,2017,H,1,12,36,0,0,3,58,21,2,5,26,5
300,2018,H,1,4,33,0,0,4,66,12,7,10,24,53
300,2019,H,3,8,34,0,0,2,42,8,11,5,30,14
301,2015,A,0,15,22,0,0,3,52,19,5,6,22,7
301,2016,A,1,6,20,100,1,1,40,13,3,9,36,6
301,2017,A,1,10,31,25,1,4,50,13,4,13,16,30
301,2018,A,2,41,26,33,1,3,44,19,6,13,21,22
301,2019,A,5,6,36,0,0,2,57,14,7,14,30,25
301,2015,H,3,11,32,20,1,5,48,12,8,15,13,25
301,2016,H,3,4,26,0,0,2,60,18,8,13,36,9
301,2017,H,3,8,43,40,2,5,50,10,3,23,29,15
301,2018,H,4,15,37,17,1,6,56,10,8,26,18,20
301,2019,H,4,4,34,33,1,3,43,12,12,8,25,22
302,2015,A,0,30,23,0,0,2,48,14,1,3,17,18
302,2016,A,3,12,23,0,0,2,49,27,7,11,37,3
302,2017,A,2,8,31,0,0,7,44,11,5,15,10,21
302,2018,A,0,4,30,0,0,1,47,15,8,5,19,19
302,2019,A,0,16,37,0,0,3,53,11,3,10,27,20
302,2015,H,4,16,27,50,2,4,52,12,3,7,15,30
302,2016,H,2,26,42,0,0,0,51,11,6,10,30,4
302,2017,H,5,27,24,50,2,4,57,18,9,18,11,18
302,2018,H,4,2,29,50,1,2,53,18,7,9,23,28
302,2019,H,3,14,24,0,0,4,47,24,3,10,17,53
303,2015,A,3,13,29,50,1,2,50,10,4,7,10,16
303,2016,A,2,10,36,0,0,3,56,19,3,5,14,5
303,2017,A,4,8,31,0,0,4,47,18,10,3,15,19
303,2018,A,6,4,33,0,0,3,39,11,7,7,17,25
303,2019,A,2,8,44,0,0,2,67,5,14,20,28,15
303,2015,H,6,9,20,75,3,4,50,16,11,3,17,23
303,2016,H,6,6,36,75,3,4,44,15,10,4,6,30
303,2017,H,3,8,23,25,1,4,53,18,3,8,14,23
303,2018,H,2,6,39,0,0,2,61,13,1,12,24,2
303,2019,H,2,6,23,0,0,3,33,11,12,15,23,6
304,2015,A,3,17,29,33,1,3,49,16,13,4,28,26
304,2016,A,3,4,25,50,1,2,27,15,0,4,11,16
304,2017,A,3,10,20,0,0,1,50,30,13,12,30,6
304,2018,A,1,6,34,0,0,3,49,20,8,12,25,1
304,2019,A,2,4,23,33,1,3,52,12,2,12,13,9
304,2015,H,4,11,29,33,2,6,51,16,15,7,23,12
304,2016,H,2,4,36,0,0,2,73,10,1,10,35,24
304,2017,H,1,6,37,0,0,3,50,12,18,28,23,28
304,2018,H,2,6,25,0,0,3,51,14,26,11,37,12
304,2019,H,4,6,32,0,0,2,48,12,6,7,18,7
305,2015,A,5,16,29,20,1,5,57,15,3,2,7,28
305,2016,A,2,2,28,100,1,1,52,15,8,14,24,2
305,2017,A,2,10,29,14,1,7,39,9,17,10,24,2
305,2018,A,1,6,40,33,1,3,55,9,12,7,16,30
305,2019,A,4,12,43,33,2,6,46,20,9,4,22,1
305,2015,H,3,30,31,0,0,3,44,21,2,2,9,29
305,2016,H,3,2,28,0,0,1,48,12,11,26,15,28
305,2017,H,4,14,32,40,2,5,61,22,23,9,27,12
305,2018,H,3,6,28,33,1,3,45,14,10,6,16,16
305,2019,H,3,14,34,20,1,5,54,8,13,17,31,8
306,2015,A,2,20,23,0,0,5,51,17,2,12,37,2
306,2016,A,1,8,33,0,0,4,55,13,6,7,12,7
306,2017,A,4,6,37,17,1,6,36,11,4,7,25,21
306,2018,A,6,6,31,50,1,2,47,9,3,7,17,54
306,2019,A,3,8,33,0,0,3,48,16,10,9,18,3
306,2015,H,4,10,27,60,3,5,49,12,12,10,16,8
306,2016,H,3,8,32,25,1,4,45,14,6,15,19,15
306,2017,H,3,12,24,33,1,3,64,14,11,11,18,17
306,2018,H,3,6,32,50,1,2,53,24,7,19,24,22
306,2019,H,4,6,30,67,2,3,52,12,9,11,15,13
307,2015,A,3,16,22,20,1,5,54,14,6,6,12,1
307,2016,A,1,11,23,0,0,1,50,19,10,7,33,52
307,2017,A,0,6,20,0,0,3,52,17,3,5,22,9
307,2018,A,4,6,42,100,2,2,41,11,6,17,27,21
307,2019,A,3,6,36,33,1,3,53,13,5,14,22,2
307,2015,H,2,10,38,13,1,8,46,12,6,7,14,23
307,2016,H,5,2,30,60,3,5,50,8,9,13,22,18
307,2017,H,3,19,27,0,0,3,48,27,10,14,23,3
307,2018,H,3,4,33,33,1,3,59,24,7,18,16,24
307,2019,H,3,6,31,33,1,3,47,20,9,10,35,4
308,2015,A,2,11,26,0,0,0,55,14,1,4,15,19
308,2016,A,2,19,29,0,0,1,46,17,17,7,23,20
308,2017,A,2,2,29,0,0,1,52,20,8,21,26,26
308,2018,A,2,0,39,0,0,0,42,15,10,16,24,29
308,2019,A,1,2,33,0,0,2,68,5,1,7,36,10
308,2015,H,1,5,25,0,0,3,46,17,1,2,22,7
308,2016,H,1,13,36,0,0,4,54,5,10,13,23,6
308,2017,H,4,2,40,0,0,1,48,18,20,15,38,54
308,2018,H,4,0,26,0,0,0,59,8,7,17,17,10
308,2019,H,6,4,38,100,1,1,32,17,10,8,33,5
309,2015,A,0,20,31,0,0,5,47,14,8,7,24,18
309,2016,A,5,6,38,50,1,2,49,10,8,6,24,29
309,2017,A,2,15,52,17,1,6,49,12,11,14,20,13
309,2018,A,1,4,17,25,1,4,48,11,11,15,21,25
309,2019,A,4,10,25,0,0,2,55,14,8,6,19,24
309,2015,H,3,12,19,25,1,4,53,26,10,6,25,3
309,2016,H,3,8,28,0,0,1,51,14,5,12,22,14
309,2017,H,3,19,28,50,2,4,51,18,10,15,28,24
309,2018,H,2,8,23,0,0,2,52,18,11,18,25,3
309,2019,H,1,6,38,0,0,4,46,4,5,8,29,19
310,2015,A,2,13,33,0,0,5,54,16,1,12,21,12
310,2016,A,5,10,33,0,0,3,46,9,7,2,15,17
310,2017,A,3,6,29,0,0,1,32,18,3,3,15,29
310,2018,A,5,11,40,0,0,3,48,7,5,5,28,7
310,2019,A,7,2,24,0,0,1,47,19,8,9,11,16
310,2015,H,3,15,36,50,2,4,46,21,4,10,29,4
310,2016,H,4,6,19,20,1,5,54,10,11,11,13,1
310,2017,H,2,4,32,0,0,3,68,6,3,12,15,7
310,2018,H,4,11,40,0,0,3,52,15,10,13,46,5
310,2019,H,2,2,41,0,0,1,53,7,9,8,15,18
311,2015,A,0,6,33,0,0,3,42,11,6,7,14,22
311,2016,A,1,7,31,0,0,2,51,10,2,12,18,23
311,2017,A,4,2,31,50,2,4,56,17,4,12,21,53
311,2018,A,5,15,34,50,1,2,51,18,8,21,27,15
311,2019,A,5,14,23,20,1,5,36,24,9,2,10,21
311,2015,H,1,6,30,0,0,3,59,19,11,6,28,15
311,2016,H,2,9,28,0,0,1,49,24,7,16,22,25
311,2017,H,1,8,28,100,1,1,44,9,9,17,15,10
311,2018,H,4,11,44,25,1,4,49,15,10,15,20,8
311,2019,H,4,12,32,33,2,6,64,15,6,8,16,23
312,2015,A,3,16,29,0,0,3,43,17,4,6,25,6
312,2016,A,2,6,34,0,0,3,46,9,6,9,26,22
312,2017,A,4,6,39,40,2,5,51,8,10,4,14,20
312,2018,A,7,12,32,50,1,2,44,20,11,19,26,13
312,2019,A,3,4,31,0,0,3,51,10,3,3,21,54
312,2015,H,3,10,42,0,0,6,57,18,15,10,41,10
312,2016,H,2,6,41,0,0,3,54,13,3,7,24,53
312,2017,H,1,10,30,0,0,3,49,20,6,10,16,15
312,2018,H,5,6,38,20,1,5,56,11,8,24,17,9
312,2019,H,4,6,25,50,1,2,49,15,6,15,18,26
313,2015,A,3,10,32,0,0,4,44,7,7,2,37,26
313,2016,A,2,15,35,0,0,4,61,9,10,14,26,15
313,2017,A,3,11,35,50,1,2,46,13,3,5,26,52
313,2018,A,2,4,27,0,0,0,62,13,9,6,28,26
313,2019,A,3,6,28,0,0,3,50,13,8,7,18,17
313,2015,H,1,8,34,20,1,5,56,9,4,5,29,13
313,2016,H,4,13,37,20,1,5,39,17,15,15,23,10
313,2017,H,5,9,29,67,2,3,54,12,11,12,13,18
313,2018,H,0,0,29,0,0,2,38,14,4,10,17,19
313,2019,H,3,6,19,33,1,3,50,13,14,13,16,28
314,2015,A,4,9,29,33,1,3,46,20,5,13,17,21
314,2016,A,1,2,33,0,0,1,46,8,2,6,14,12
314,2017,A,4,12,25,0,0,2,46,21,2,1,21,1
314,2018,A,2,6,31,0,0,2,26,16,3,11,16,14
