player_id,game_id,season,homeOrAway,timeOnIce,assists,goals,pim,shots,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShotsAgainst,evenShotsAgainst,powerPlayShotsAgainst,decision,savePercentage,powerPlaySavePercentage,shortHandedSavePercentage,evenStrengthSavePercentage,goals_against,shutout,win
8474636,1104,2016,A,59:45,0,0,0,34,32,5,1,26,1,28,5,L,94.11764705882352,100,100,92.85714285714286,2,0,0
8473541,1104,2016,H,60:00,0,0,0,18,17,2,0,15,0,15,3,W,94.44444444444444,66.66666666666666,,100,1,0,1
8473607,1105,2016,A,58:53,0,0,0,21,20,0,1,19,1,20,0,L,95.23809523809523,,100,95,1,0,0
8475683,1105,2016,H,60:00,0,0,0,36,36,10,0,26,0,26,10,W,100,100,,100,0,1,1
8473614,1106,2016,A,60:00,0,0,0,27,25,5,1,19,1,21,5,W,92.5925925925926,100,100,90.47619047619048,2,0,1
8475311,1106,2016,H,58:52,0,0,0,21,17,2,0,15,0,18,3,L,80.95238095238095,66.66666666666666,,83.33333333333334,4,0,0
8470147,1107,2016,A,40:00,0,0,0,22,19,1,1,17,1,18,3,L,86.36363636363636,33.33333333333333,100,94.44444444444444,3,0,0
8475883,1107,2016,A,19:38,0,0,0,16,14,0,0,14,0,16,0,,87.5,,,87.5,2,0,0
8475215,1107,2016,H,60:00,0,0,0,34,32,7,0,25,0,27,7,W,94.11764705882352,100,,92.5925925925926,2,0,1
8467950,1108,2016,A,58:00,0,0,0,24,21,3,2,16,2,17,5,L,87.5,60,100,94.11764705882352,3,0,0
8471679,1108,2016,H,59:47,0,0,0,32,31,2,4,25,4,26,2,W,96.875,100,100,96.15384615384616,1,0,1
8470645,1109,2016,A,44:59,0,0,0,25,21,7,1,13,1,16,8,L,84,87.5,100,81.25,4,0,0
8474152,1109,2016,A,15:01,0,0,0,6,3,0,0,3,0,6,0,,50,,,50,3,0,0
8473503,1109,2016,H,59:58,0,0,0,25,25,3,0,22,0,22,3,W,100,100,,100,0,1,1
8475663,1110,2016,A,59:57,0,0,0,27,26,2,0,24,0,25,2,W,96.29629629629629,100,,96,1,0,1
8471239,1110,2016,H,58:02,0,0,0,28,25,2,1,22,1,25,2,L,89.28571428571429,100,100,88,3,0,0
8471418,1111,2016,A,60:00,0,0,0,19,18,8,1,9,1,10,8,W,94.73684210526315,100,100,90,1,0,1
8471306,1111,2016,H,58:11,0,0,0,18,16,1,0,15,0,17,1,L,88.88888888888889,100,,88.23529411764706,2,0,0
8469608,1112,2016,A,59:51,0,0,0,32,29,5,1,23,1,25,6,L,90.625,83.33333333333334,100,92,3,0,0
8474651,1112,2016,H,59:29,0,0,0,29,28,6,1,21,1,22,6,W,96.55172413793103,100,100,95.45454545454545,1,0,1
8470880,1113,2016,A,64:57,0,0,0,31,29,2,0,27,0,29,2,W,93.54838709677419,100,,93.10344827586206,2,0,1
8474596,1113,2016,H,64:57,0,0,0,31,28,2,0,26,0,28,3,L,90.32258064516128,66.66666666666666,,92.85714285714286,3,0,0
8474889,1114,2016,A,58:43,0,0,0,34,27,4,0,23,1,27,6,L,79.41176470588235,66.66666666666666,0,85.18518518518519,7,0,0
8471469,1114,2016,H,60:00,0,0,0,28,26,3,2,21,2,22,4,W,92.85714285714286,75,100,95.45454545454545,2,0,1
8475717,1115,2016,A,60:00,0,0,0,29,25,8,1,16,1,18,10,L,86.20689655172413,80,100,88.88888888888889,4,0,0
8476316,1115,2016,H,60:00,0,0,0,25,24,1,0,23,0,24,1,W,96,100,,95.83333333333334,1,0,1
8477293,1116,2016,A,60:00,0,0,0,30,30,1,0,29,0,29,1,W,100,100,,100,0,1,1
8471734,1116,2016,H,56:53,0,0,0,19,17,1,0,16,0,17,2,L,89.47368421052632,50,,94.11764705882352,2,0,0
8473461,1117,2016,A,60:00,0,0,0,27,25,7,1,17,1,18,8,W,92.5925925925926,87.5,100,94.44444444444444,2,0,1
8476899,1117,2016,H,59:26,0,0,0,32,27,0,1,26,1,31,0,L,84.375,,100,83.87096774193549,5,0,0
8470140,1118,2016,A,60:18,0,0,0,21,20,0,1,19,1,20,0,W,95.23809523809523,,100,95,1,0,1
8476234,1118,2016,H,60:20,0,0,0,32,30,6,0,24,0,24,8,L,93.75,75,,100,2,0,0
8471227,1119,2016,A,61:52,0,0,0,19,16,0,0,16,0,18,1,L,84.21052631578947,0,,88.88888888888889,3,0,0
8470657,1119,2016,H,61:52,0,0,0,26,24,5,0,19,0,21,5,W,92.3076923076923,100,,90.47619047619048,2,0,1
8468011,1120,2016,A,57:32,0,0,0,32,30,1,0,29,0,29,3,L,93.75,33.33333333333333,,100,2,0,0
8474636,1120,2016,H,60:00,0,0,0,29,28,2,1,25,1,26,2,W,96.55172413793103,100,100,96.15384615384616,1,0,1
8468685,1121,2016,A,58:37,0,0,0,33,28,1,1,26,2,29,2,L,84.84848484848484,50,50,89.65517241379311,5,0,0
8473541,1121,2016,H,60:00,0,0,0,28,25,3,1,21,1,24,3,W,89.28571428571429,100,100,87.5,3,0,1
8473499,1122,2016,A,23:27,0,0,0,10,10,1,0,9,0,9,1,,100,100,,100,0,0,0
8473503,1122,2016,A,35:08,0,0,0,22,18,5,0,13,0,15,7,L,81.81818181818183,71.42857142857143,,86.66666666666667,4,0,0
8475215,1122,2016,H,60:00,0,0,0,32,30,5,1,24,1,25,6,W,93.75,83.33333333333334,100,96,2,0,1
8477424,1123,2016,A,60:00,0,0,0,25,24,1,0,23,0,24,1,W,96,100,,95.83333333333334,1,0,1
8471306,1123,2016,H,58:46,0,0,0,30,28,5,2,21,2,23,5,L,93.33333333333333,100,100,91.30434782608695,2,0,0
8474152,1124,2016,A,64:25,0,0,0,30,25,2,2,21,2,24,4,L,83.33333333333334,50,100,87.5,5,0,0
8476883,1124,2016,H,58:06,0,0,0,29,25,4,0,21,0,25,4,W,86.20689655172413,100,,84,4,0,1
8469514,1124,2016,H,6:19,0,0,0,3,3,0,0,3,0,3,0,,100,,,100,0,0,0
8469608,1125,2016,A,60:00,0,0,0,28,24,1,0,23,0,27,1,L,85.71428571428571,100,,85.18518518518519,4,0,0
8474596,1125,2016,H,60:00,0,0,0,22,21,0,1,20,1,21,0,W,95.45454545454545,,100,95.23809523809523,1,0,1
8475717,1126,2016,A,58:23,0,0,2,26,23,0,2,21,2,22,2,L,88.46153846153845,0,100,95.45454545454545,3,0,0
8470880,1126,2016,H,59:58,0,0,0,26,24,3,0,21,0,22,4,W,92.3076923076923,75,,95.45454545454545,2,0,1
8471469,1127,2016,A,59:10,0,0,0,30,27,9,0,18,0,21,9,L,90,100,,85.71428571428571,3,0,0
8471695,1127,2016,H,60:00,0,0,0,25,24,1,1,22,1,23,1,W,96,100,100,95.65217391304348,1,0,1
8467950,1128,2016,A,65:00,0,0,0,35,33,7,0,26,0,27,8,L,94.28571428571428,87.5,,96.29629629629629,2,0,0
8473461,1128,2016,H,64:57,0,0,0,28,26,5,1,20,1,21,6,W,92.85714285714286,83.33333333333334,100,95.23809523809523,2,0,1
8470657,1129,2016,A,60:00,0,0,0,32,28,5,0,23,0,26,6,L,87.5,83.33333333333334,,88.46153846153845,4,0,0
8470320,1129,2016,H,60:00,0,0,0,22,21,2,0,19,0,20,2,W,95.45454545454545,100,,95,1,0,1
8475195,1130,2016,A,58:06,0,0,0,28,26,2,0,24,0,26,2,L,92.85714285714286,100,,92.3076923076923,2,0,0
8475683,1130,2016,H,60:00,0,0,0,42,41,2,1,38,1,38,3,W,97.61904761904762,66.66666666666666,100,100,1,0,1
8473499,1131,2016,A,27:37,0,0,0,11,10,2,2,6,3,6,2,L,90.9090909090909,100,66.66666666666666,100,1,0,0
8473503,1131,2016,A,31:07,0,0,0,14,12,0,0,12,0,14,0,,85.71428571428571,,,85.71428571428571,2,0,0
8470147,1131,2016,H,59:30,0,0,0,27,25,6,2,17,2,18,7,W,92.5925925925926,85.71428571428571,100,94.44444444444444,2,0,1
8470140,1132,2016,A,59:58,0,0,0,36,32,0,0,32,0,36,0,L,88.88888888888889,,,88.88888888888889,4,0,0
8471679,1132,2016,H,60:00,0,0,0,28,27,1,0,26,0,27,1,W,96.42857142857143,100,,96.29629629629629,1,0,1
8474651,1133,2016,A,61:52,0,0,0,30,26,4,2,20,2,24,4,W,86.66666666666667,100,100,83.33333333333334,4,0,1
8471227,1133,2016,H,60:50,0,0,0,20,15,3,1,11,1,13,6,L,75,50,100,84.61538461538461,5,0,0
8471734,1134,2016,A,58:45,0,0,0,29,27,3,0,24,0,26,3,L,93.10344827586206,100,,92.3076923076923,2,0,0
8475660,1134,2016,H,60:00,0,0,0,35,34,4,2,28,2,29,4,W,97.14285714285714,100,100,96.55172413793103,1,0,1
8473541,1135,2016,A,60:00,0,0,0,35,34,2,1,31,1,32,2,W,97.14285714285714,100,100,96.875,1,0,1
8468011,1135,2016,H,60:00,0,0,0,39,35,7,0,28,0,32,7,L,89.74358974358975,100,,87.5,4,0,0
8468685,1136,2016,A,62:50,0,0,0,35,30,1,1,28,2,31,2,L,85.71428571428571,50,50,90.32258064516128,5,0,0
8474889,1136,2016,H,62:48,0,0,0,28,24,4,2,18,2,20,6,W,85.71428571428571,66.66666666666666,100,90,4,0,1
8470645,1137,2016,A,60:00,0,0,0,32,31,3,0,28,0,29,3,W,96.875,100,,96.55172413793103,1,0,1
8470594,1137,2016,H,60:00,0,0,0,36,31,4,0,27,0,32,4,L,86.11111111111111,100,,84.375,5,0,0
8471750,1138,2016,A,59:58,0,0,0,26,25,8,1,16,1,17,8,W,96.15384615384616,100,100,94.11764705882352,1,0,1
8470880,1138,2016,H,60:00,0,0,0,33,29,11,1,17,1,21,11,L,87.87878787878788,100,100,80.95238095238095,4,0,0
8475831,1139,2016,A,59:57,0,0,0,35,32,3,1,28,1,31,3,W,91.42857142857143,100,100,90.32258064516128,3,0,1
8475717,1139,2016,H,58:30,0,0,0,34,30,1,2,27,2,29,3,L,88.23529411764706,33.33333333333333,100,93.10344827586206,4,0,0
8475622,1140,2016,A,59:57,0,0,0,23,22,3,0,19,0,19,4,W,95.65217391304348,75,,100,1,0,1
8475839,1140,2016,H,59:46,0,0,0,42,40,10,1,29,1,31,10,L,95.23809523809523,100,100,93.54838709677419,2,0,0
8474550,1141,2016,A,58:20,0,0,0,24,22,3,1,18,1,19,4,L,91.66666666666666,75,100,94.73684210526315,2,0,0
8471695,1141,2016,H,60:00,0,0,0,27,27,4,0,23,0,23,4,W,100,100,,100,0,1,1
8470860,1142,2016,A,51:01,0,0,0,21,19,5,0,14,0,15,6,L,90.47619047619048,83.33333333333334,,93.33333333333333,2,0,0
8471306,1142,2016,A,8:06,0,0,0,8,5,0,0,5,0,8,0,,62.5,,,62.5,3,0,0
8473461,1142,2016,H,60:00,0,0,0,41,38,2,0,36,0,39,2,W,92.6829268292683,100,,92.3076923076923,3,0,1
8476914,1143,2016,A,62:16,0,0,0,31,29,5,0,24,0,26,5,L,93.54838709677419,100,,92.3076923076923,2,0,0
8470320,1143,2016,H,62:16,0,0,0,24,23,1,0,22,0,23,1,W,95.83333333333334,100,,95.65217391304348,1,0,1
8473499,1144,2016,A,60:00,0,0,0,33,27,1,1,25,1,31,1,L,81.81818181818183,100,100,80.64516129032258,6,0,0
8471679,1144,2016,H,60:00,0,0,0,31,29,6,2,21,2,23,6,W,93.54838709677419,100,100,91.30434782608695,2,0,1
8475852,1145,2016,A,57:32,0,0,0,31,26,0,0,26,0,29,2,L,83.87096774193549,0,,89.65517241379311,5,0,0
8476883,1145,2016,H,60:00,0,0,0,34,31,1,0,30,0,32,2,W,91.17647058823529,50,,93.75,3,0,1
8475883,1146,2016,A,59:14,0,0,0,30,29,7,0,22,0,23,7,W,96.66666666666667,100,,95.65217391304348,1,0,1
8471469,1146,2016,H,58:23,0,0,0,16,14,4,0,10,0,10,6,L,87.5,66.66666666666666,,100,2,0,0
8467950,1147,2016,A,60:00,0,0,0,26,21,3,0,18,0,22,4,L,80.76923076923077,75,,81.81818181818183,5,0,0
8471774,1147,2016,H,60:00,0,0,0,19,18,6,0,12,0,13,6,W,94.73684210526315,100,,92.3076923076923,1,0,1
8473541,1148,2016,A,63:13,0,0,0,41,37,6,1,30,2,33,6,L,90.2439024390244,100,50,90.9090909090909,4,0,0
8474636,1148,2016,H,61:55,0,0,0,28,25,1,1,23,1,25,2,W,89.28571428571429,50,100,92,3,0,1
8474889,1149,2016,A,58:12,0,0,0,22,19,3,0,16,1,18,3,L,86.36363636363636,100,0,88.88888888888889,3,0,0
8475660,1149,2016,H,60:00,0,0,0,40,38,2,1,35,1,37,2,W,95,100,100,94.5945945945946,2,0,1
8476899,1150,2016,A,65:00,0,0,0,33,30,1,0,29,0,31,2,W,90.9090909090909,50,,93.54838709677419,3,0,1
8468685,1150,2016,H,63:43,0,0,0,35,32,6,0,26,0,29,6,L,91.42857142857143,100,,89.65517241379311,3,0,0
8476234,1151,2016,A,60:00,0,0,0,38,36,15,0,21,0,22,16,L,94.73684210526315,93.75,,95.45454545454545,2,0,0
8470860,1151,2016,H,60:00,0,0,0,27,26,5,1,20,1,20,6,W,96.29629629629629,83.33333333333334,100,100,1,0,1
8475683,1152,2016,A,58:14,0,0,0,23,21,2,0,19,0,20,3,L,91.30434782608695,66.66666666666666,,95,2,0,0
8470645,1152,2016,H,60:00,0,0,0,33,32,9,1,22,1,23,9,W,96.96969696969697,100,100,95.65217391304348,1,0,1
8474596,1153,2016,A,65:00,0,0,0,32,31,2,1,28,1,28,3,L,96.875,66.66666666666666,100,100,1,0,0
8475717,1153,2016,H,65:00,0,0,0,28,27,1,1,25,1,26,1,W,96.42857142857143,100,100,96.15384615384616,1,0,1
8474889,1154,2016,A,40:00,0,0,0,22,18,5,1,12,1,15,6,L,81.81818181818183,83.33333333333334,100,80,4,0,0
8477180,1154,2016,A,18:14,0,0,0,12,12,1,0,11,0,11,1,,100,100,,100,0,0,0
8470880,1154,2016,H,60:00,0,0,0,38,36,8,0,28,0,30,8,W,94.73684210526315,100,,93.33333333333333,2,0,1
8471734,1155,2016,A,60:00,0,0,0,35,35,4,0,31,0,31,4,W,100,100,,100,0,1,1
8468011,1155,2016,H,57:17,0,0,0,26,24,1,0,23,0,24,2,L,92.3076923076923,50,,95.83333333333334,2,0,0
8475831,1156,2016,A,6:48,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0
8474651,1156,2016,A,53:12,0,0,0,25,19,0,0,19,0,23,2,L,76,0,,82.6086956521739,6,0,0
8475839,1156,2016,H,60:00,0,0,0,48,45,2,1,42,1,44,3,W,93.75,66.66666666666666,100,95.45454545454545,3,0,1
8473499,1157,2016,A,59:03,0,0,0,28,24,5,0,19,0,22,6,L,85.71428571428571,83.33333333333334,,86.36363636363636,4,0,0
8471695,1157,2016,H,60:00,0,0,0,26,24,6,3,15,3,16,7,W,92.3076923076923,85.71428571428571,100,93.75,2,0,1
8471774,1158,2016,A,58:55,0,0,0,35,33,6,0,27,0,29,6,L,94.28571428571428,100,,93.10344827586206,2,0,0
8471469,1158,2016,H,59:40,0,0,0,31,31,1,0,30,0,30,1,W,100,100,,100,0,1,1
8475883,1159,2016,A,60:00,0,0,0,42,38,4,0,34,0,38,4,W,90.47619047619048,100,,89.47368421052632,4,0,1
8470657,1159,2016,H,59:13,0,0,0,27,22,0,0,22,0,26,1,L,81.48148148148148,0,,84.61538461538461,5,0,0
8471679,1160,2016,A,60:51,0,0,0,22,21,0,0,21,0,22,0,W,95.45454545454545,,,95.45454545454545,1,0,1
8476883,1160,2016,H,60:51,0,0,0,36,34,8,0,26,0,28,8,L,94.44444444444444,100,,92.85714285714286,2,0,0
8471239,1161,2016,A,60:00,0,0,0,41,38,5,2,31,2,32,7,L,92.6829268292683,71.42857142857143,100,96.875,3,0,0
8473607,1161,2016,H,7:37,0,0,0,6,6,2,0,4,0,4,2,W,100,100,,100,0,1,1
8476932,1161,2016,H,52:23,0,0,0,26,26,3,0,23,0,23,3,,100,100,,100,0,0,0
8470140,1162,2016,A,60:00,0,0,0,25,25,0,0,25,0,25,0,W,100,,,100,0,1,1
8470320,1162,2016,H,59:17,0,0,0,22,21,0,1,20,1,21,0,L,95.45454545454545,,100,95.23809523809523,1,0,0
8477237,1163,2016,A,59:00,0,0,0,27,24,2,0,22,0,25,2,L,88.88888888888889,100,,88,3,0,0
8476945,1163,2016,H,59:53,0,0,0,31,29,3,0,26,0,28,3,W,93.54838709677419,100,,92.85714285714286,2,0,1
8476434,1164,2016,A,61:26,0,0,0,37,34,7,0,27,0,29,8,L,91.8918918918919,87.5,,93.10344827586206,3,0,0
8475660,1164,2016,H,61:26,0,0,0,18,16,0,0,16,0,16,2,W,88.88888888888889,0,,100,2,0,1
8471418,1165,2016,A,60:00,0,0,0,43,41,2,0,39,0,41,2,W,95.34883720930233,100,,95.1219512195122,2,0,1
8470645,1165,2016,H,58:27,0,0,0,29,26,0,1,25,1,27,1,L,89.65517241379311,0,100,92.5925925925926,3,0,0
8470860,1166,2016,A,60:00,0,0,0,37,35,6,0,29,0,31,6,W,94.5945945945946,100,,93.54838709677419,2,0,1
8475215,1166,2016,H,58:21,0,0,0,26,22,2,0,20,0,24,2,L,84.61538461538461,100,,83.33333333333334,4,0,0
8475663,1167,2016,A,58:15,0,0,0,26,23,1,0,22,0,23,3,L,88.46153846153845,33.33333333333333,,95.65217391304348,3,0,0
8476899,1167,2016,H,60:00,0,0,0,35,33,3,0,30,0,31,4,W,94.28571428571428,75,,96.7741935483871,2,0,1
8470140,1168,2016,A,58:59,0,0,0,24,19,0,0,19,0,23,1,L,79.16666666666666,0,,82.6086956521739,5,0,0
8469514,1168,2016,H,60:00,0,0,0,26,23,1,0,22,0,25,1,W,88.46153846153845,100,,88,3,0,1
8474651,1169,2016,A,60:00,0,0,0,37,35,1,1,33,1,35,1,W,94.5945945945946,100,100,94.28571428571428,2,0,1
8475683,1169,2016,H,58:45,0,0,0,30,27,3,0,24,0,27,3,L,90,100,,88.88888888888889,3,0,0
8477424,1170,2016,A,59:55,0,0,0,25,21,2,1,18,1,22,2,L,84,100,100,81.81818181818183,4,0,0
8474596,1170,2016,H,60:00,0,0,0,36,35,10,1,24,1,24,11,W,97.22222222222221,90.9090909090909,100,100,1,0,1
8475717,1171,2016,A,23:31,0,0,0,16,12,0,0,12,0,15,1,L,75,0,,80,4,0,0
8474092,1171,2016,A,33:35,0,0,0,12,11,1,0,10,0,11,1,,91.66666666666666,100,,90.9090909090909,1,0,0
8471227,1171,2016,H,60:00,0,0,0,32,30,1,1,28,1,30,1,W,93.75,100,100,93.33333333333333,2,0,1
8474889,1172,2016,A,60:00,0,0,0,30,29,1,1,27,1,28,1,W,96.66666666666667,100,100,96.42857142857143,1,0,1
8468011,1172,2016,H,58:01,0,0,0,24,22,1,0,21,0,23,1,L,91.66666666666666,100,,91.30434782608695,2,0,0
8476932,1173,2016,A,57:23,0,0,0,24,20,1,1,18,1,21,2,L,83.33333333333334,50,100,85.71428571428571,4,0,0
8468685,1173,2016,H,60:00,0,0,0,23,20,5,1,14,1,17,5,W,86.95652173913044,100,100,82.35294117647058,3,0,1
8473541,1174,2016,A,59:48,0,0,0,21,18,3,0,15,0,16,5,W,85.71428571428571,60,,93.75,3,0,1
8470880,1174,2016,H,59:00,0,0,0,34,30,4,1,25,1,28,5,L,88.23529411764706,80,100,89.28571428571429,4,0,0
8469608,1175,2016,A,60:00,0,0,0,35,34,7,0,27,0,27,8,W,97.14285714285714,87.5,,100,1,0,1
8471734,1175,2016,H,58:56,0,0,0,15,13,1,0,12,0,13,2,L,86.66666666666667,50,,92.3076923076923,2,0,0
8475883,1176,2016,A,60:00,0,0,0,22,20,2,0,18,1,19,2,W,90.9090909090909,100,0,94.73684210526315,2,0,1
8475215,1176,2016,H,5:09,0,0,0,5,2,0,0,2,0,5,0,L,40,,,40,3,0,0
8475195,1176,2016,H,54:00,0,0,0,40,39,5,1,33,1,33,6,,97.5,83.33333333333334,100,100,1,0,0
8467950,1177,2016,A,64:58,1,0,0,33,29,1,1,27,2,28,3,L,87.87878787878788,33.33333333333333,50,96.42857142857143,4,0,0
8475852,1177,2016,H,64:58,0,0,0,45,41,2,0,39,0,42,3,W,91.11111111111111,66.66666666666666,,92.85714285714286,4,0,1
8479292,1178,2016,A,60:00,0,0,0,32,31,1,4,26,4,27,1,W,96.875,100,100,96.29629629629629,1,0,1
8473499,1178,2016,H,59:10,0,0,0,30,27,3,0,24,0,27,3,L,90,100,,88.88888888888889,3,0,0
8476883,1179,2016,A,58:36,0,0,0,37,34,2,1,31,1,33,3,L,91.8918918918919,66.66666666666666,100,93.93939393939394,3,0,0
8471695,1179,2016,H,60:00,0,0,0,28,28,2,0,26,0,26,2,W,100,100,,100,0,1,1
8473461,1180,2016,A,60:18,0,0,0,27,26,8,0,18,0,19,8,L,96.29629629629629,100,,94.73684210526315,1,0,0
8476234,1180,2016,H,60:51,0,0,0,35,35,12,1,22,1,22,12,W,100,100,100,100,0,1,1
8475683,1181,2016,A,60:00,0,0,0,27,23,7,0,16,0,20,7,L,85.18518518518519,100,,80,4,0,0
8476899,1181,2016,H,60:00,0,0,0,39,38,1,0,37,1,37,1,W,97.43589743589743,100,0,100,1,0,1
8475831,1182,2016,A,60:00,0,0,0,28,27,5,0,22,0,22,6,W,96.42857142857143,83.33333333333334,,100,1,0,1
8470147,1182,2016,H,60:00,0,0,0,38,34,4,1,29,1,32,5,L,89.47368421052632,80,100,90.625,4,0,0
8470657,1183,2016,A,57:15,0,0,0,24,22,2,0,20,0,22,2,L,91.66666666666666,100,,90.9090909090909,2,0,0
8467950,1183,2016,H,60:00,0,0,0,24,24,1,0,23,0,23,1,W,100,100,,100,0,1,1
8474636,1184,2016,A,60:00,0,0,0,26,24,1,0,23,0,25,1,W,92.3076923076923,100,,92,2,0,1
8474596,1184,2016,H,49:02,0,0,0,25,20,2,0,18,0,23,2,L,80,100,,78.26086956521739,5,0,0
8475622,1184,2016,H,10:58,0,0,0,6,6,0,0,6,0,6,0,,100,,,100,0,0,0
8470860,1185,2016,A,61:25,1,0,0,23,22,2,0,20,0,21,2,W,95.65217391304348,100,,95.23809523809523,1,0,1
8471469,1185,2016,H,61:25,0,0,0,32,30,3,1,26,1,28,3,L,93.75,100,100,92.85714285714286,2,0,0
8470320,1186,2016,A,59:55,0,0,0,36,31,1,0,30,0,35,1,L,86.11111111111111,100,,85.71428571428571,5,0,0
8471227,1186,2016,H,60:00,0,0,0,30,27,8,1,18,1,20,9,W,90,88.88888888888889,100,90,3,0,1
8469608,1187,2016,A,63:45,0,0,0,31,28,4,0,24,0,27,4,L,90.32258064516128,100,,88.88888888888889,3,0,0
8474550,1187,2016,H,63:45,0,0,0,26,24,2,0,22,0,24,2,W,92.3076923076923,100,,91.66666666666666,2,0,1
8474152,1188,2016,A,61:56,0,0,0,51,47,8,3,36,5,38,8,L,92.15686274509804,100,60,94.73684210526315,4,0,0
8475717,1188,2016,H,61:57,0,0,0,27,24,3,1,20,1,22,4,W,88.88888888888889,75,100,90.9090909090909,3,0,1
8473434,1189,2016,A,5:19,0,0,0,1,1,0,0,1,0,1,0,,100,,,100,0,0,0
8470880,1189,2016,A,54:41,0,0,0,19,16,2,1,13,1,16,2,L,84.21052631578947,100,100,81.25,3,0,0
8476434,1189,2016,H,59:44,0,0,0,27,26,6,1,19,1,20,6,W,96.29629629629629,100,100,95,1,0,1
8475660,1190,2016,A,59:44,0,0,0,26,21,7,0,14,0,19,7,L,80.76923076923077,100,,73.68421052631578,5,0,0
8471734,1190,2016,H,60:00,0,0,0,27,23,2,0,21,0,24,3,W,85.18518518518519,66.66666666666666,,87.5,4,0,1
8473614,1191,2016,A,57:07,0,0,0,25,22,0,0,22,0,25,0,L,88,,,88,3,0,0
8474889,1191,2016,H,60:00,0,0,0,34,33,7,0,26,0,27,7,W,97.05882352941177,100,,96.29629629629629,1,0,1
8471679,1192,2016,A,58:48,0,0,0,30,28,0,1,27,1,29,0,L,93.33333333333333,,100,93.10344827586206,2,0,0
8475215,1192,2016,H,60:00,0,0,0,32,31,1,0,30,0,31,1,W,96.875,100,,96.7741935483871,1,0,1
8468685,1193,2016,A,58:38,0,0,0,25,23,3,0,20,0,21,4,L,92,75,,95.23809523809523,2,0,0
8474651,1193,2016,H,60:00,0,0,0,24,24,0,1,23,1,23,0,W,100,,100,100,0,1,1
8467950,1194,2016,A,64:55,0,0,0,29,28,0,0,28,0,28,1,W,96.55172413793103,0,,100,1,0,1
8471695,1194,2016,H,64:55,0,0,0,26,25,2,0,23,0,24,2,L,96.15384615384616,100,,95.83333333333334,1,0,0
8476899,1195,2016,A,60:00,0,0,0,38,34,7,1,26,1,29,8,W,89.47368421052632,87.5,100,89.65517241379311,4,0,1
8471239,1195,2016,H,59:56,0,0,0,28,21,4,0,17,1,21,6,L,75,66.66666666666666,0,80.95238095238095,7,0,0
8470860,1196,2016,A,59:56,0,0,0,29,29,4,2,23,2,23,4,W,100,100,100,100,0,1,1
8475663,1196,2016,H,60:00,0,0,0,23,20,2,0,18,0,20,3,L,86.95652173913044,66.66666666666666,,90,3,0,0
8477480,1197,2016,A,59:18,0,0,0,39,35,0,1,34,1,38,0,W,89.74358974358975,,100,89.47368421052632,4,0,1
8476914,1197,2016,H,57:58,0,0,0,32,27,2,0,25,0,28,4,L,84.375,50,,89.28571428571429,5,0,0
8476883,1198,2016,A,60:00,0,0,0,27,26,4,0,22,0,23,4,W,96.29629629629629,100,,95.65217391304348,1,0,1
8475883,1198,2016,H,59:45,0,0,0,30,26,0,1,25,1,28,1,L,86.66666666666667,0,100,89.28571428571429,4,0,0
8474596,1199,2016,A,60:00,0,0,0,32,29,2,0,27,0,30,2,W,90.625,100,,90,3,0,1
8473503,1199,2016,H,59:26,0,0,0,37,32,7,0,25,0,28,9,L,86.48648648648648,77.77777777777779,,89.28571428571429,5,0,0
8477424,1200,2016,A,60:00,0,0,0,33,30,4,1,25,1,28,4,W,90.9090909090909,100,100,89.28571428571429,3,0,1
8474550,1200,2016,H,13:02,0,0,0,8,6,0,0,6,0,8,0,,75,,,75,2,0,0
8470140,1200,2016,H,46:58,0,0,0,26,21,5,1,15,1,19,6,L,80.76923076923077,83.33333333333334,100,78.94736842105263,5,0,0
8471227,1201,2016,A,60:00,0,0,0,33,30,5,0,25,0,28,5,W,90.9090909090909,100,,89.28571428571429,3,0,1
8475717,1201,2016,H,58:26,0,0,0,28,24,0,2,22,2,26,0,L,85.71428571428571,,100,84.61538461538461,4,0,0
8468011,1202,2016,A,58:15,0,0,0,22,18,1,1,16,1,18,3,L,81.81818181818183,33.33333333333333,100,88.88888888888889,4,0,0
8475839,1202,2016,H,60:00,0,0,0,29,26,3,0,23,0,25,4,W,89.65517241379311,75,,92,3,0,1
8470645,1203,2016,A,60:00,0,0,0,26,22,7,1,14,1,17,8,L,84.61538461538461,87.5,100,82.35294117647058,4,0,0
8476434,1203,2016,H,60:00,0,0,0,37,37,2,3,32,3,32,2,W,100,100,100,100,0,1,1
8476903,1204,2016,A,60:00,0,0,0,28,27,3,0,24,0,25,3,W,96.42857142857143,100,,96,1,0,1
8471750,1204,2016,H,59:45,0,0,0,24,20,2,2,16,2,19,3,L,83.33333333333334,66.66666666666666,100,84.21052631578947,4,0,0
8475660,1205,2016,A,60:00,0,0,0,15,13,2,0,11,0,13,2,W,86.66666666666667,100,,84.61538461538461,2,0,1
8474889,1205,2016,H,58:54,0,0,0,32,28,8,2,18,2,20,10,L,87.5,80,100,90,4,0,0
8476883,1206,2016,A,60:00,0,0,0,29,27,4,0,23,1,24,4,W,93.10344827586206,100,0,95.83333333333334,2,0,1
8471679,1206,2016,H,57:41,0,0,0,22,18,5,1,12,1,16,5,L,81.81818181818183,100,100,75,4,0,0
